Family;ScientificName;Author;Collector;centroid_Longitude;centroid_Latitude;Elevation;Date;Location;Description;Herbarium;wfoMeta_scientificName;wfoMeta_family;wfoMeta_majorGroup;wfoMeta_wfoID;wfoMeta_rank;wfoMeta_status;wfoMeta_author;gbifOccurrenceCheck;popup;spaced_Longitude;spaced_Latitude;Source;Page;rid
Tiliaceae;Triumfetta semitriloba;L.;Johannes Schmidt;NA;NA;NA;NA;Rayong;On sandy sea shore;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Triumfetta semitriloba</i></li>
	<li>Family   : Tiliaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;O. Warburg;2.411;1852
Simarubaceae;Eurycoma longifolia;Jack. Bennet;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungle. On rocks near the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Eurycoma longifolia</i></li>
	<li>Family   : Simarubaceae</li>
	<li>Author   : Jack. Bennet</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,350844932196;12,1135871865061;W. G. Craib;2.411;1853
Simarubaceae;Eurycoma longifolia;Jack. Bennet;Johannes Schmidt;NA;NA;NA;NA;North End;In the jungle. On rocks near the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Eurycoma longifolia</i></li>
	<li>Family   : Simarubaceae</li>
	<li>Author   : Jack. Bennet</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;W. G. Craib;2.411;1854
Simarubaceae;Brucea sumatrana;Roxb.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Brucea sumatrana</i></li>
	<li>Family   : Simarubaceae</li>
	<li>Author   : Roxb.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351174332529;12,1135871865061;O. Warburg;2.411;1855
Simarubaceae;Irvingia olivieri;Pierre;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Irvingia olivieri</i></li>
	<li>Family   : Simarubaceae</li>
	<li>Author   : Pierre</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,354669896447;12,1072960523971;W. G. Craib;2.411;1856
Hippocrateaceae;Salacia prinoides;(Willd.) D. C.;Johannes Schmidt;NA;NA;NA;NA;North of Lem Dan;In the littoral zone;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Salacia prinoides</i></li>
	<li>Family   : Hippocrateaceae</li>
	<li>Author   : (Willd.) D. C.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;Th. Loesener;2.411;1857
Hippocrateaceae;Salacia sp.;NA;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Salacia sp.</i></li>
	<li>Family   : Hippocrateaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351503732861;12,1135871865061;W. G. Craib;2.411;1858
Connaraceae;Connarus semidecandrus;Jack;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On the edge of the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Connarus semidecandrus</i></li>
	<li>Family   : Connaraceae</li>
	<li>Author   : Jack</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,355161462398;12,1072960523971;E. Gilg;2.412;1859
Connaraceae;Connarus quocensis;Pierre;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Connarus quocensis</i></li>
	<li>Family   : Connaraceae</li>
	<li>Author   : Pierre</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,268161206266;12,1379626580199;W. G. Craib;2.412;1860
Rosaceae;Rubus angulosus;Focke;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Rubus angulosus</i></li>
	<li>Family   : Rosaceae</li>
	<li>Author   : Focke</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,355653028349;12,1072960523971;R. A. Rolfe;2.412;1861
Cucurbitaceae;Trichosanthes cucumerina;L.;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichosanthes cucumerina</i></li>
	<li>Family   : Cucurbitaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,309878054862;12,0614046247773;W. G. Craib;2.412;1862
Cucurbitaceae;Benincasa hispida;(Thunbg.) Cogn.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Benincasa hispida</i></li>
	<li>Family   : Cucurbitaceae</li>
	<li>Author   : (Thunbg.) Cogn.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351833133194;12,1135871865061;O. Warburg;2.412;1863
Oleaceae;Jasminum sambae;(L.) Ait.;Johannes Schmidt;NA;NA;NA;NA;Mainland opposite Koh Kong;Cultivated;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Jasminum sambae</i></li>
	<li>Family   : Oleaceae</li>
	<li>Author   : (L.) Ait.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;O. Warburg;2.412;1864
Oleaceae;Jasminum syringaefolium;Wall.;Johannes Schmidt;102,395449702513;12,1704945135415;NA;NA;Lem Ngob;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Jasminum syringaefolium</i></li>
	<li>Family   : Oleaceae</li>
	<li>Author   : Wall.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,398510303833;12,1717285186210;W. G. Craib;2.412;1865
Apocynaceae;Rauwolfla sumatrana;Jack;Johannes Schmidt;102,526215871613;11,8415456880289;NA;NA;Koh Kahdat;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Rauwolfla sumatrana</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : Jack</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,529320203269;11,8478380197244;W. G. Craib;2.413;1866
Apocynaceae;Cerbera odollam;Gaertn.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungles of the littoral zone. On rocks at the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Cerbera odollam</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : Gaertn.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,352162533527;12,1135871865061;O. Stapf / W. G. Craib;2.413;1867
Apocynaceae;Cerbera odollam;Gaertn.;Johannes Schmidt;NA;NA;NA;NA;North End;In the jungles of the littoral zone. On rocks at the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Cerbera odollam</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : Gaertn.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;O. Stapf / W. G. Craib;2.413;1868
Apocynaceae;Alstonia scholaris;(L.) R. Br.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Alstonia scholaris</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : (L.) R. Br.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,348045029368;12,1138724555622;O. Warburg;2.413;1869
Apocynaceae;Ervatamia graciliflora;(Wall.) Stapf;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Ervatamia graciliflora</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : (Wall.) Stapf</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,269196587118;12,1379626580199;O. Stapf;2.413;1870
Apocynaceae;Ervatamia malaccensis;(Hook. f.) Stapf;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;In plains. In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Ervatamia malaccensis</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : (Hook. f.) Stapf</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,312002922403;12,0614046247773;O. Stapf;2.413;1871
Apocynaceae;Ervatamia malaccensis;(Hook. f.) Stapf;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;In plains. In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Ervatamia malaccensis</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : (Hook. f.) Stapf</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,356144594300;12,1072960523971;O. Stapf;2.413;1872
Apocynaceae;Ervatamia malaccensis;(Hook. f.) Stapf;Johannes Schmidt;102,526215871613;11,8415456880289;NA;NA;Koh Kahdat;In plains. In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Ervatamia malaccensis</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : (Hook. f.) Stapf</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,524805312713;11,8494020236913;O. Stapf;2.413;1873
Apocynaceae;Parsonsia spiralis;Wall.;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;On river bank;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Parsonsia spiralis</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : Wall.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,313065356173;12,0632448140472;O. Stapf;2.413;1874
Apocynaceae;Aganosma marginata;Don;Johannes Schmidt;NA;NA;NA;NA;Klung;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Aganosma marginata</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : Don</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;W. G. Craib;2.413;1875
Apocynaceae;Aganosma marginata;Don;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Aganosma marginata</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : Don</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,348374429701;12,1138724555622;W. G. Craib;2.413;1876
Apocynaceae;Strophanthus wallichii;D. C.;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Strophanthus wallichii</i></li>
	<li>Family   : Apocynaceae</li>
	<li>Author   : D. C.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,270231967969;12,1379626580199;O. Stapf;2.413;1877
Solanaceae;Solanum torvum;Sw.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Solanum torvum</i></li>
	<li>Family   : Solanaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,348703830033;12,1138724555622;U. Dammer;2.414;1878
Solanaceae;Solanum trilobatum;L.;Johannes Schmidt;102,239284882199;12,2919341623460;NA;NA;Koh Chick;On rocks at the sea shore;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Solanum trilobatum</i></li>
	<li>Family   : Solanaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,238472467112;12,2951448588443;U. Dammer;2.414;1879
Solanaceae;Physalis minima;L.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In banana plantation;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Physalis minima</i></li>
	<li>Family   : Solanaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,349033230366;12,1138724555622;O. Warburg;2.414;1880
Solanaceae;Capsicum annuum;L.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;Near outlet. Cultivated;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Capsicum annuum</i></li>
	<li>Family   : Solanaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,349362630699;12,1138724555622;O. Warburg;2.414;1881
Solanaceae;Datura alba;Nees;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;On sandy sea shore;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Datura alba</i></li>
	<li>Family   : Solanaceae</li>
	<li>Author   : Nees</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,315190223714;12,0632448140472;O. Warburg;2.414;1882
Nyctaginiaceae;Pisonia aculeata;L.;Johannes Schmidt;102,526215871613;11,8415456880289;NA;NA;Koh Kahdat;On sandy sea shore;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pisonia aculeata</i></li>
	<li>Family   : Nyctaginiaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,526611268935;11,8494020236913;O. Warburg;2.414;1883
Nyctaginiaceae;Pisonia excelsa;Bl.;Johannes Schmidt;102,526215871613;11,8415456880289;NA;NA;Koh Kahdat;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pisonia excelsa</i></li>
	<li>Family   : Nyctaginiaceae</li>
	<li>Author   : Bl.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,528417225158;11,8494020236913;W. G. Craib;2.414;1884
Myristicaceae;Knema conferta;(King) Warbg.;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;On river bank;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Knema conferta</i></li>
	<li>Family   : Myristicaceae</li>
	<li>Author   : (King) Warbg.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,267643515840;12,1388593241400;W. G. Craib;2.414;1885
Myristicaceae;Knema glauca;(Bl.) Warbg.;Johannes Schmidt;NA;NA;NA;NA;Islet near Koh Kahdat;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Knema glauca</i></li>
	<li>Family   : Myristicaceae</li>
	<li>Author   : (Bl.) Warbg.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;C. H. Ostenfeld;2.415;1886
Myristicaceae;Knema missionis;(Wall.) Warbg.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Knema missionis</i></li>
	<li>Family   : Myristicaceae</li>
	<li>Author   : (Wall.) Warbg.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,349692031031;12,1138724555622;C. H. Ostenfeld;2.415;1887
Myristicaceae;Knema missionis;(Wall.) Warbg.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Knema missionis</i></li>
	<li>Family   : Myristicaceae</li>
	<li>Author   : (Wall.) Warbg.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,362436971135;12,0249119626240;C. H. Ostenfeld;2.415;1888
Myristicaceae;Horsfieldia glabra;(Bl.) Warbg.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Horsfieldia glabra</i></li>
	<li>Family   : Myristicaceae</li>
	<li>Author   : (Bl.) Warbg.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,350021431364;12,1138724555622;C. H. Ostenfeld;2.415;1889
Lauraceae;Cinnamomum iners;Reinw.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Cinnamomum iners</i></li>
	<li>Family   : Lauraceae</li>
	<li>Author   : Reinw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,350350831697;12,1138724555622;C. H. Ostenfeld;2.415;1890
Lauraceae;Hernandia ovigera;L.;Johannes Schmidt;NA;NA;NA;NA;NA;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Hernandia ovigera</i></li>
	<li>Family   : Lauraceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;W. G. Craib;2.415;1891
Lauraceae;Cassytha filiformis;L.;Johannes Schmidt;NA;NA;NA;NA;Mainland opposite Koh Chick;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Cassytha filiformis</i></li>
	<li>Family   : Lauraceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;O. Warburg;2.415;1892
Lauraceae;Litsea sp. / polyantha;Juss.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Litsea sp. / polyantha</i></li>
	<li>Family   : Lauraceae</li>
	<li>Author   : Juss.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,350680232029;12,1138724555622;W. G. Craib;2.415;1893
Class: Filices;Trichomanes sublimbatum;K. Müll.;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes sublimbatum</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : K. Müll.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,268678896692;12,1388593241400;Carl Christensen;2.416;1894
Class: Filices;Trichomanes javanicum;Bl.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes javanicum</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : Bl.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,356636160251;12,1072960523971;Carl Christensen;2.416;1895
Class: Filices;Trichomanes bipunctatum;Poir.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes bipunctatum</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : Poir.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,363840788456;12,0249119626240;Carl Christensen;2.416;1896
Class: Filices;Trichomanes bilabiatum;Nees et Bl.;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;Epiphytic on trees;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes bilabiatum</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : Nees et Bl.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,269714277543;12,1388593241400;Carl Christensen;2.417;1897
Class: Filices;Trichomanes siamense;Christ;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes siamense</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : Christ</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,357127726202;12,1072960523971;Carl Christensen;2.417;1898
Class: Filices;Cibotium barometz;(L.) J. Sm.;Johannes Schmidt;NA;NA;NA;NA;NA;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Cibotium barometz</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : (L.) J. Sm.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;Carl Christensen;2.417;1899
Class: Filices;Alsophila glabra;(Bl.) Hook;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On river bed in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Alsophila glabra</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : (Bl.) Hook</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,354915679423;12,1077217609983;Carl Christensen;2.417;1900
Class: Filices;Alsophila kohchangensis;n.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On river bed in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Alsophila kohchangensis</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : n.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,355407245374;12,1077217609983;Carl Christensen;2.417-2.418;1901
Class: Filices;Dryopteris sagenioides;(Mett.) O. Ktze.;Johannes Schmidt;NA;NA;NA;NA;NA;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Dryopteris sagenioides</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : (Mett.) O. Ktze.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;Carl Christensen;2.418;1902
Class: Filices;Dryopteris setigera;(Bl.) O. Ktze.;Johannes Schmidt;NA;NA;NA;NA;NA;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Dryopteris setigera</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : (Bl.) O. Ktze.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;Carl Christensen;2.418;1903
Class: Filices;Dryopteris latipinna;(Hook.) O. Ktze.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;NA;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Dryopteris latipinna</i></li>
	<li>Family   : Class: Filices</li>
	<li>Author   : (Hook.) O. Ktze.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,365244605776;12,0249119626240;Carl Christensen;2.418-2.419;1904
